Flight ID,Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled,Dep_Hour,Dep_Minute
4489599,Airline C,481,Airport 4,Airport 2,4,1,2,Type B,0.122927,17.0,3.308537,0.145197,False,0,4
5818906,Airline E,617,Airport 2,Airport 2,21,5,2,Type C,0.13879,75.0,1.701155,0.686802,True,0,21
2901844,Airline A,511,Airport 4,Airport 5,18,2,12,Type B,0.184788,24.0,2.363932,0.940688,False,0,18
3752980,Airline A,384,Airport 5,Airport 2,9,1,11,Type D,0.528468,2.0,3.708029,0.572451,True,0,9
9533501,Airline D,697,Airport 4,Airport 2,6,4,6,Type C,0.975211,25.0,4.927435,0.0987,True,0,6
7385153,Airline A,712,Airport 1,Airport 3,8,6,7,Type C,0.589431,72.0,0.171528,0.054751,True,0,8
7889746,Airline A,484,Airport 1,Airport 2,13,7,6,Type A,0.622688,42.66667,0.106621,0.895356,True,0,13
6930567,Airline C,515,Airport 4,Airport 2,14,1,11,Type E,0.673356,16.0,2.140412,0.626084,False,0,14
9142188,Airline A,623,Airport 1,Airport 5,12,5,6,Type A,0.07393,62.0,3.498109,0.922657,True,0,12
1378410,Airline A,481,Airport 1,Airport 2,9,3,9,Type A,0.915354,8.0,0.965912,0.615656,True,0,9
4662643,Airline D,596,Airport 4,Airport 3,13,1,8,Type C,0.64688,14.0,4.998193,0.062395,False,0,13
4754342,Airline A,418,Airport 3,Airport 5,20,3,8,Type E,0.171192,41.0,0.976796,0.403687,True,0,20
2519840,Airline A,683,Airport 1,Airport 2,22,3,6,Type A,0.730715,6.222222,0.019814,0.74024,True,0,22
3785018,Airline A,536,Airport 1,Airport 2,11,1,5,Type A,0.696208,18.66667,0.475323,0.432996,True,0,11
3224174,Airline A,575,Airport 1,Airport 2,18,7,9,Type E,0.064853,26.0,4.634212,0.999591,False,0,18
308124,Airline B,635,Airport 4,Airport 2,5,7,12,Type C,0.266932,30.0,0.925745,0.405379,True,0,5
9707703,Airline A,581,Airport 1,Airport 2,11,4,2,Type A,0.490942,4.444444,1.397437,0.614516,False,0,11
8767047,Airline D,494,Airport 5,Airport 2,23,7,7,Type C,0.244889,29.0,2.096381,0.225392,False,0,23
1474877,Airline A,672,Airport 1,Airport 5,12,1,6,Type D,0.243162,25.0,3.528627,0.152138,False,0,12
5081258,Airline B,583,Airport 1,Airport 2,7,7,7,Type C,0.572948,24.0,0.272978,0.645306,True,0,7
6068569,Airline A,483,Airport 3,Airport 3,15,2,12,Type E,0.470859,34.66667,3.293751,0.588613,False,0,15
7814073,Airline A,349,Airport 4,Airport 3,1,6,4,Type E,0.667292,6.0,1.773758,0.004339,True,0,1
8590955,Airline A,498,Airport 1,Airport 3,21,3,9,Type A,0.956407,41.0,4.630198,0.284782,True,0,21
1070105,Airline E,447,Airport 3,Airport 5,6,6,7,Type D,0.660556,28.0,4.244437,0.64358,False,0,6
4973798,Airline A,502,Airport 1,Airport 2,11,5,2,Type A,0.682096,33.77778,0.998766,0.913781,True,0,11
7461209,Airline E,435,Airport 3,Airport 4,6,3,4,Type B,0.847559,21.0,4.964459,0.312369,True,0,6
1722770,Airline D,538,Airport 3,Airport 2,18,5,5,Type E,0.632073,15.0,0.259719,0.647436,True,0,18
2742923,Airline B,455,Airport 3,Airport 4,13,2,2,Type D,0.165561,15.0,3.943161,0.265258,False,0,13
1095509,Airline B,642,Airport 1,Airport 2,8,2,10,Type A,0.314749,26.0,2.369183,0.69038,False,0,8
4470371,Airline A,561,Airport 1,Airport 2,17,6,8,Type A,0.83336,17.77778,1.083263,0.785191,True,0,17
599001,Airline A,453,Airport 1,Airport 2,10,2,1,Type A,0.838382,10.66667,0.425334,0.146501,True,0,10
4058150,Airline B,500,Airport 5,Airport 3,15,1,3,Type A,0.987009,19.33333,2.5744,0.66509,True,0,15
1993957,Airline B,550,Airport 5,Airport 3,18,3,1,Type C,0.626975,54.0,0.423592,0.333567,True,0,18
2460476,Airline B,349,Airport 5,Airport 2,10,5,5,Type E,0.899545,1.0,3.082886,0.172595,True,0,10
8983938,Airline D,546,Airport 2,Airport 5,17,7,8,Type A,0.05458,107.0,1.407952,0.500361,True,0,17
7564318,Airline A,329,Airport 5,Airport 5,10,6,7,Type A,0.566222,3.0,3.62429,0.452297,True,0,10
9987550,Airline C,653,Airport 5,Airport 2,3,6,9,Type B,0.919848,14.0,3.036808,0.773875,True,0,3
8518950,Airline E,462,Airport 3,Airport 3,17,2,2,Type C,0.287244,24.0,3.732025,0.084516,False,0,17
5763121,Airline A,604,Airport 1,Airport 2,18,2,12,Type A,0.254877,3.555556,2.074355,0.888472,False,0,18
6395833,Airline C,385,Airport 1,Airport 4,12,5,8,Type E,0.35051,74.0,0.983545,0.106082,True,0,12
8301230,Airline A,557,Airport 3,Airport 3,3,3,8,Type E,0.792236,19.0,0.003374,0.207459,True,0,3
7286341,Airline A,382,Airport 3,Airport 2,9,3,6,Type A,0.084701,4.0,1.828806,0.515882,True,0,9
6720814,Airline A,470,Airport 3,Airport 5,21,6,3,Type C,0.600339,37.0,4.595346,0.463175,False,0,21
4164861,Airline B,596,Airport 1,Airport 2,4,5,2,Type E,0.135632,21.33333,3.089497,0.988859,False,0,4
2164809,Airline D,561,Airport 5,Airport 3,2,6,8,Type E,0.435532,65.33333,3.83751,0.589474,True,0,2
8570415,Airline A,556,Airport 1,Airport 2,15,7,6,Type A,1.065977,15.11111,2.198926,0.368365,True,0,15
1898988,Airline D,464,Airport 2,Airport 2,7,4,4,Type C,0.195144,6.0,4.530291,0.900149,False,0,7
9388942,Airline D,395,Airport 3,Airport 2,23,3,5,Type A,0.034017,1.0,2.645126,0.312215,True,0,23
7203089,Airline C,578,Airport 4,Airport 3,6,5,5,Type D,0.427203,39.0,2.90471,0.273776,True,0,6
4562748,Airline C,407,Airport 3,Airport 4,18,7,9,Type B,0.577696,28.0,4.254694,0.494372,True,0,18
4514371,Airline D,437,Airport 1,Airport 2,13,5,9,Type D,0.297518,71.33333,4.037427,0.913175,True,0,13
1186246,Airline D,642,Airport 3,Airport 2,14,6,8,Type D,0.541768,24.66667,3.494293,0.708514,False,0,14
4123435,Airline B,557,Airport 4,Airport 2,16,2,8,Type E,0.953402,54.0,3.022321,0.677483,True,0,16
7040861,Airline B,363,Airport 2,Airport 4,20,5,12,Type C,0.311771,95.33333,3.086076,0.726077,True,0,20
4908832,Airline A,498,Airport 1,Airport 2,0,6,2,Type A,0.409427,14.22222,0.907278,0.742096,True,0,0
6152236,Airline A,484,Airport 3,Airport 5,5,1,3,Type B,0.482768,2.666667,4.204589,0.759796,True,0,5
3802525,Airline D,462,Airport 4,Airport 3,22,2,8,Type A,0.515316,6.0,3.088899,0.192762,False,0,22
4326136,Airline A,465,Airport 1,Airport 2,14,2,5,Type A,0.101366,9.777778,0.55882,0.199416,True,0,14
3504603,Airline C,630,Airport 2,Airport 2,11,3,7,Type E,0.615875,21.0,1.199216,0.362163,False,0,11
5179688,Airline A,699,Airport 1,Airport 2,20,4,8,Type A,1.097357,2.666667,2.154008,0.95733,True,0,20
1850587,Airline D,495,Airport 3,Airport 5,19,3,6,Type E,0.292008,6.666667,3.128538,0.714454,False,0,19
3537774,Airline D,516,Airport 4,Airport 5,1,1,5,Type E,0.63081,11.0,1.993521,0.566473,False,0,1
4890475,Airline E,363,Airport 2,Airport 2,4,6,8,Type D,0.004622,0.0,0.935504,0.019447,True,0,4
9534043,Airline A,669,Airport 5,Airport 5,8,2,1,Type A,0.604327,13.0,3.05108,0.235802,False,0,8
1595056,Airline E,434,Airport 4,Airport 2,19,2,1,Type D,0.447068,3.0,0.921552,0.803514,True,0,19
9992513,Airline C,457,Airport 2,Airport 2,13,7,1,Type E,0.530293,16.0,2.350835,0.242487,False,0,13
4740425,Airline B,579,Airport 1,Airport 2,17,5,3,Type C,0.543905,4.0,3.387553,0.73029,False,0,17
8842280,Airline A,528,Airport 1,Airport 2,21,4,10,Type A,0.276953,45.33333,1.613539,0.207714,True,0,21
4019161,Airline A,554,Airport 1,Airport 2,7,4,12,Type A,0.869968,1.777778,2.30525,0.682164,True,0,7
9423596,Airline E,567,Airport 4,Airport 5,1,5,6,Type E,0.55547,60.0,0.198606,0.628211,True,0,1
1062581,Airline E,499,Airport 3,Airport 2,8,1,6,Type A,0.270194,26.0,1.598974,0.751966,False,0,8
8658374,Airline E,588,Airport 2,Airport 2,6,4,5,Type B,0.937382,18.0,0.285431,0.438342,True,0,6
9112199,Airline A,329,Airport 1,Airport 2,17,2,7,Type A,0.112774,20.44444,0.486511,0.711759,True,0,17
6970738,Airline A,663,Airport 1,Airport 2,15,1,5,Type A,0.825937,12.44444,0.309958,0.547841,True,0,15
9254411,Airline B,481,Airport 3,Airport 5,20,3,2,Type D,0.381235,2.666667,3.663308,0.947338,False,0,20
9595859,Airline B,587,Airport 4,Airport 3,4,3,4,Type E,0.522545,43.0,1.84688,0.521881,True,0,4
3515965,Airline C,549,Airport 1,Airport 2,22,1,1,Type A,0.29151,78.0,4.825221,0.209598,True,0,22
7143415,Airline E,300,Airport 2,Airport 3,14,2,7,Type E,0.321252,89.0,0.116889,0.667893,True,0,14
6086070,Airline A,521,Airport 2,Airport 4,4,7,4,Type E,0.015166,22.0,3.464621,0.548467,False,0,4
1461824,Airline A,288,Airport 1,Airport 2,10,3,4,Type A,0.829845,8.888889,2.426362,0.904308,True,0,10
146255,Airline C,549,Airport 4,Airport 2,21,6,4,Type A,0.710798,19.0,0.879194,0.176912,True,0,21
1324838,Airline D,521,Airport 2,Airport 5,13,2,3,Type D,0.654358,32.0,2.212161,0.26094,False,0,13
9309853,Airline A,372,Airport 1,Airport 2,18,5,8,Type A,0.977951,45.33333,1.754725,1.036833,True,0,18
6781203,Airline C,518,Airport 4,Airport 2,2,4,4,Type D,0.901268,9.333333,3.16569,0.930026,True,0,2
1863268,Airline C,452,Airport 3,Airport 4,23,7,8,Type E,0.556444,74.0,2.830136,0.442257,True,0,23
4676207,Airline E,483,Airport 1,Airport 3,9,7,9,Type A,0.684823,11.0,1.633781,0.047751,False,0,9
7989243,Airline A,241,Airport 1,Airport 2,5,1,1,Type A,0.110998,19.55556,1.8205,0.344874,True,0,5
9898632,Airline A,376,Airport 5,Airport 2,2,4,4,Type A,0.846343,97.0,3.266276,0.247123,True,0,2
4300871,Airline D,421,Airport 1,Airport 3,1,5,6,Type C,0.816413,83.0,0.814001,0.414677,True,0,1
7707709,Airline A,386,Airport 2,Airport 5,12,3,8,Type D,0.020249,35.0,4.820454,0.317801,True,0,12
1401234,Airline E,447,Airport 3,Airport 4,17,7,6,Type C,0.542825,7.333333,2.778365,0.828992,False,0,17
5074243,Airline B,432,Airport 2,Airport 3,1,6,12,Type B,0.906656,7.0,2.627308,0.003036,True,0,1
2860046,Airline E,530,Airport 2,Airport 3,14,2,6,Type E,0.181388,1.333333,4.441183,0.644632,False,0,14
1069239,Airline D,226,Airport 1,Airport 3,4,7,10,Type C,0.352645,24.0,3.202068,0.66427,True,0,4
7772186,Airline E,699,Airport 2,Airport 2,14,7,4,Type C,0.331054,21.0,0.572396,0.660627,True,0,14
3984007,Airline D,438,Airport 4,Airport 4,20,2,9,Type E,0.35594,16.66667,2.532947,0.520595,False,0,20
7628090,Airline D,469,Airport 2,Airport 3,16,5,7,Type A,0.041886,12.66667,3.902982,0.611104,False,0,16
9730533,Airline D,559,Airport 3,Airport 4,1,1,11,Type E,0.279018,12.66667,3.699901,0.810494,False,0,1
2729284,Airline D,673,Airport 3,Airport 3,17,7,6,Type D,0.294856,16.66667,5.053844,0.784197,False,0,17
4322253,Airline D,441,Airport 5,Airport 5,14,7,1,Type E,0.865872,73.0,0.124581,0.034625,True,0,14
2324000,Airline A,568,Airport 1,Airport 2,19,4,2,Type A,0.452116,0.0,0.853047,0.034241,True,0,19
4325575,Airline A,432,Airport 2,Airport 5,22,6,12,Type E,0.447217,32.0,2.745782,0.838945,False,0,22
7623599,Airline C,594,Airport 3,Airport 2,2,3,6,Type C,0.380738,9.333333,3.297449,0.57473,False,0,2
6024129,Airline A,569,Airport 1,Airport 3,4,1,11,Type B,0.120673,40.0,1.57178,0.957427,True,0,4
3197606,Airline D,393,Airport 3,Airport 2,10,6,1,Type C,0.990357,89.0,4.134008,0.431592,True,0,10
9757743,Airline B,557,Airport 4,Airport 4,8,6,11,Type B,0.825825,10.0,0.821739,0.176742,True,0,8
8368303,Airline E,357,Airport 1,Airport 2,4,5,5,Type E,0.54092,2.0,0.004246,0.473235,True,0,4
7524583,Airline B,425,Airport 5,Airport 4,0,5,1,Type D,0.476364,7.0,4.761957,0.436544,True,0,0
5901768,Airline D,366,Airport 4,Airport 4,13,2,3,Type E,0.649255,7.0,1.957784,0.517177,True,0,13
8362398,Airline B,500,Airport 2,Airport 4,4,3,12,Type A,0.326431,26.66667,4.987449,0.807947,False,0,4
6562819,Airline B,599,Airport 2,Airport 2,7,1,12,Type E,0.050283,1.0,1.589658,0.655584,False,0,7
479730,Airline A,375,Airport 1,Airport 2,20,2,12,Type A,0.504317,0.888889,0.158622,0.208435,True,0,20
9683529,Airline B,540,Airport 4,Airport 2,13,7,7,Type C,0.983978,23.33333,3.862598,0.734477,True,0,13
6035553,Airline C,475,Airport 4,Airport 3,15,3,5,Type D,0.182347,16.0,4.179098,0.591896,False,0,15
3829173,Airline C,397,Airport 4,Airport 3,5,4,12,Type E,0.527705,10.66667,2.460434,0.578311,True,0,5
8593982,Airline A,457,Airport 1,Airport 2,7,4,10,Type A,0.108521,22.22222,0.184626,0.763039,True,0,7
6187339,Airline E,557,Airport 1,Airport 2,1,2,1,Type C,0.122032,26.0,3.47067,0.563965,False,0,1
1767505,Airline D,594,Airport 2,Airport 3,18,1,1,Type D,0.587192,3.0,0.91072,0.457514,True,0,18
2071215,Airline C,530,Airport 3,Airport 5,8,3,8,Type E,0.297414,16.0,4.446908,0.64038,False,0,8
6459698,Airline E,496,Airport 2,Airport 3,4,4,11,Type E,0.905684,52.0,1.370116,0.723727,True,0,4
1095751,Airline B,502,Airport 5,Airport 5,4,4,9,Type B,0.40617,13.0,4.438532,0.225767,False,0,4
8624051,Airline A,426,Airport 1,Airport 2,18,1,7,Type A,0.308034,38.22222,1.067311,0.559181,True,0,18
4961754,Airline A,509,Airport 4,Airport 2,3,2,3,Type A,0.545592,56.0,2.982439,0.458172,True,0,3
1217904,Airline C,352,Airport 1,Airport 2,15,5,12,Type C,0.794974,51.0,3.947813,0.039903,True,0,15
9960373,Airline B,488,Airport 4,Airport 3,15,7,6,Type D,0.01942,31.0,0.202196,0.834439,True,0,15
7647114,Airline A,669,Airport 1,Airport 2,15,6,3,Type A,0.60552,32.88889,2.052915,0.424555,False,0,15
7760642,Airline B,456,Airport 5,Airport 3,6,7,10,Type E,0.773427,46.0,0.69324,0.072689,True,0,6
2391954,Airline D,612,Airport 1,Airport 3,17,3,4,Type A,0.103589,39.0,1.992092,0.457899,True,0,17
2557428,Airline B,567,Airport 4,Airport 4,23,4,12,Type E,0.902799,18.0,2.363905,0.161481,True,0,23
9156376,Airline E,643,Airport 5,Airport 4,20,6,4,Type C,0.264517,3.333333,4.677133,0.704414,False,0,20
1234109,Airline E,187,Airport 2,Airport 3,0,6,3,Type A,0.170604,11.0,0.112203,0.571772,True,0,0
5172074,Airline E,517,Airport 2,Airport 5,2,5,10,Type C,0.589256,6.0,2.796013,0.270114,False,0,2
7030784,Airline A,558,Airport 4,Airport 4,20,6,6,Type A,0.175031,8.666667,3.412613,0.950474,False,0,20
7415465,Airline A,579,Airport 1,Airport 2,7,1,5,Type A,0.779702,17.77778,0.791456,0.328214,True,0,7
2393519,Airline E,620,Airport 5,Airport 2,0,2,11,Type A,0.490102,95.0,1.652434,0.554997,True,0,0
4105813,Airline A,569,Airport 1,Airport 5,6,3,9,Type B,0.109956,64.0,2.652346,0.801568,True,0,6
3253392,Airline D,523,Airport 2,Airport 2,6,1,9,Type D,0.91249,44.0,0.935502,0.513892,True,0,6
8798817,Airline B,404,Airport 5,Airport 3,7,2,3,Type E,0.673205,78.0,2.340595,0.960856,True,0,7
5867766,Airline A,309,Airport 1,Airport 3,18,1,9,Type D,0.545993,124.0,3.825127,0.843855,True,0,18
6096196,Airline C,633,Airport 3,Airport 5,16,4,12,Type E,0.374341,42.66667,4.426978,0.921019,True,0,16
580780,Airline A,439,Airport 4,Airport 4,10,4,3,Type D,0.13486,2.0,1.925807,0.372703,False,0,10
2059010,Airline A,464,Airport 4,Airport 4,14,5,4,Type B,0.707518,10.66667,3.086509,0.548355,False,0,14
7874220,Airline D,590,Airport 3,Airport 4,8,1,1,Type D,0.813656,22.0,0.000103,0.840166,True,0,8
1166219,Airline B,498,Airport 2,Airport 2,16,7,5,Type A,0.125819,2.0,2.751762,0.9035,False,0,16
6750035,Airline C,384,Airport 5,Airport 5,10,6,12,Type D,0.494568,32.66667,4.876182,0.944364,True,0,10
2781889,Airline E,329,Airport 4,Airport 5,5,4,9,Type E,0.484846,4.0,1.561325,0.879152,True,0,5
5356156,Airline E,464,Airport 3,Airport 4,8,2,2,Type C,0.349912,9.333333,2.973881,0.730755,True,0,8
7113000,Airline A,509,Airport 3,Airport 4,17,5,4,Type D,0.789342,2.0,3.811418,0.024215,True,0,17
2592003,Airline D,579,Airport 2,Airport 2,19,6,10,Type D,0.09953,22.0,3.244665,0.314953,False,0,19
1376533,Airline D,487,Airport 2,Airport 2,1,3,2,Type D,0.205019,27.0,2.0925,0.128936,False,0,1
7803095,Airline E,502,Airport 1,Airport 3,3,1,8,Type E,0.001603,39.0,0.962878,0.154759,True,0,3
87403,Airline C,368,Airport 4,Airport 3,17,7,9,Type D,0.372985,12.0,2.318507,0.290907,True,0,17
3490825,Airline A,604,Airport 1,Airport 2,0,4,3,Type A,0.391178,23.11111,0.936961,0.084083,True,0,0
3516604,Airline C,801,Airport 3,Airport 5,10,7,9,Type E,0.866994,39.0,3.479601,0.243032,True,0,10
633938,Airline B,630,Airport 5,Airport 2,2,6,6,Type C,0.74581,43.0,2.209564,0.956979,True,0,2
1148005,Airline E,621,Airport 5,Airport 2,7,2,6,Type A,0.084472,10.0,4.449399,0.311944,False,0,7
5039173,Airline B,534,Airport 2,Airport 2,4,1,7,Type E,0.740956,2.0,0.966612,0.159713,True,0,4
5699650,Airline A,395,Airport 1,Airport 2,19,7,12,Type A,0.7754,0.888889,1.0443,0.808088,True,0,19
152532,Airline A,413,Airport 5,Airport 2,20,2,5,Type D,0.281724,28.66667,2.787525,0.828505,True,0,20
5498165,Airline A,565,Airport 5,Airport 2,21,5,6,Type B,0.015461,14.0,0.830073,0.314038,True,0,21
9615253,Airline A,589,Airport 1,Airport 2,21,4,11,Type A,0.215162,3.555556,1.669775,0.313309,False,0,21
8651611,Airline D,406,Airport 5,Airport 2,4,4,1,Type C,0.249941,6.0,1.454607,0.24176,True,0,4
4960735,Airline A,545,Airport 1,Airport 2,10,5,3,Type A,0.916622,38.22222,0.573843,0.442419,True,0,10
269544,Airline D,511,Airport 5,Airport 4,11,2,12,Type A,0.465313,27.0,0.909554,0.087232,True,0,11
2261431,Airline A,549,Airport 1,Airport 2,21,7,9,Type A,1.018396,17.77778,0.874705,0.75277,True,0,21
2732963,Airline A,535,Airport 3,Airport 4,8,1,12,Type D,0.789148,19.33333,4.644912,0.822226,True,0,8
5512228,Airline D,540,Airport 2,Airport 5,20,2,5,Type A,0.287108,4.0,0.355029,0.663682,True,0,20
6683033,Airline A,305,Airport 1,Airport 2,12,1,5,Type A,0.945362,9.777778,2.130391,0.47385,True,0,12
6084729,Airline A,682,Airport 1,Airport 2,21,6,8,Type A,0.216725,12.44444,1.193402,0.325083,False,0,21
1300312,Airline C,641,Airport 3,Airport 5,19,5,11,Type D,0.036118,11.0,3.008008,0.409446,False,0,19
1624766,Airline E,498,Airport 3,Airport 2,2,3,11,Type C,0.608538,59.0,2.564061,0.423837,True,0,2
6653581,Airline A,381,Airport 1,Airport 2,12,1,2,Type A,0.441743,23.11111,2.314351,0.749273,True,0,12
2866631,Airline D,556,Airport 4,Airport 4,21,4,7,Type E,0.329426,26.0,4.050646,0.92806,False,0,21
5360251,Airline E,353,Airport 4,Airport 2,10,6,9,Type B,0.687208,8.0,4.924118,0.070586,True,0,10
1997900,Airline A,667,Airport 1,Airport 2,10,4,7,Type A,0.950104,8.0,1.986075,1.072523,True,0,10
5731250,Airline A,483,Airport 1,Airport 2,20,6,12,Type A,0.422176,6.222222,0.739721,1.023976,True,0,20
471451,Airline D,440,Airport 3,Airport 2,19,4,5,Type E,0.325014,34.0,4.814418,0.117732,False,0,19
8619174,Airline D,558,Airport 5,Airport 5,20,2,6,Type C,0.533851,12.0,4.917829,0.183585,False,0,20
7606031,Airline A,453,Airport 1,Airport 2,6,7,4,Type A,0.753184,13.33333,0.307734,0.350545,True,0,6
1033756,Airline C,471,Airport 4,Airport 3,16,2,12,Type D,0.202906,24.66667,4.505221,0.559666,False,0,16
4729152,Airline E,420,Airport 2,Airport 2,15,2,7,Type A,0.912679,107.0,3.321011,0.134476,True,0,15
4014259,Airline A,562,Airport 1,Airport 2,13,7,1,Type A,0.754417,4.444444,2.304984,0.225377,False,0,13
1789684,Airline A,530,Airport 1,Airport 2,0,6,4,Type A,0.725162,0.888889,2.289348,1.01551,False,0,0
4880792,Airline B,605,Airport 5,Airport 4,10,6,3,Type C,0.904196,6.0,4.456865,0.109301,True,0,10
7365764,Airline A,337,Airport 2,Airport 2,12,7,4,Type B,0.907265,39.0,4.426378,0.398878,True,0,12
6105280,Airline E,378,Airport 4,Airport 3,0,4,1,Type E,0.13555,6.0,0.588231,0.763002,True,0,0
2149476,Airline D,448,Airport 1,Airport 4,1,1,12,Type C,0.145076,26.0,0.717579,0.888583,True,0,1
1666516,Airline A,611,Airport 1,Airport 2,8,6,2,Type A,0.861949,23.11111,0.294449,0.378048,True,0,8
7827427,Airline E,357,Airport 1,Airport 5,12,4,12,Type B,0.95688,10.0,0.455145,0.164438,True,0,12
5624918,Airline A,415,Airport 5,Airport 2,4,1,11,Type D,0.666514,2.0,1.766426,0.737012,True,0,4
8900599,Airline C,642,Airport 1,Airport 3,8,7,9,Type E,0.411317,10.0,3.619792,0.772558,False,0,8
5270004,Airline A,552,Airport 1,Airport 2,12,2,7,Type A,0.783473,5.333333,0.886732,1.102538,True,0,12
2988550,Airline A,608,Airport 1,Airport 2,4,6,6,Type A,0.328812,5.333333,2.000751,0.156985,False,0,4
1985132,Airline A,490,Airport 1,Airport 2,14,3,2,Type A,1.097966,19.55556,2.050708,0.798098,True,0,14
9641670,Airline E,676,Airport 2,Airport 5,6,2,1,Type B,0.431085,33.0,3.531074,0.417293,False,0,6
5886972,Airline A,354,Airport 5,Airport 2,13,5,2,Type B,0.931686,1.333333,2.325524,0.914629,True,0,13
6925688,Airline A,478,Airport 1,Airport 4,15,1,7,Type C,0.430798,25.0,1.477587,0.407831,False,0,15
4920496,Airline C,470,Airport 3,Airport 3,5,3,2,Type C,0.92814,8.0,0.622017,0.44596,True,0,5
3478806,Airline D,471,Airport 5,Airport 2,1,2,3,Type A,0.335685,33.0,2.468259,0.126797,False,0,1
9353342,Airline B,374,Airport 1,Airport 2,15,6,8,Type D,0.760543,49.0,3.597995,0.320937,True,0,15
3306444,Airline A,555,Airport 1,Airport 2,18,3,7,Type A,1.051002,43.55556,1.370608,0.450946,True,0,18
8036247,Airline E,377,Airport 2,Airport 2,4,4,12,Type A,0.645981,13.0,3.60741,0.017509,True,0,4
6758746,Airline B,366,Airport 5,Airport 5,3,1,11,Type B,0.677565,25.0,1.676098,0.437574,True,0,3
5681546,Airline C,240,Airport 1,Airport 5,13,5,11,Type A,0.102886,47.0,0.33398,0.336319,True,0,13
9133558,Airline C,425,Airport 1,Airport 4,5,4,11,Type A,0.47422,0.666667,3.85549,0.80384,True,0,5
7442310,Airline A,514,Airport 1,Airport 2,7,3,9,Type A,0.986755,24.0,0.54931,0.120502,True,0,7
8077637,Airline A,528,Airport 3,Airport 4,23,2,12,Type C,0.24091,36.0,3.281425,0.760211,False,0,23
5111829,Airline B,477,Airport 5,Airport 5,2,1,4,Type C,0.788363,8.666667,4.021464,0.714012,True,0,2
2512673,Airline E,433,Airport 5,Airport 2,3,6,7,Type D,0.67571,18.0,0.69555,0.241782,True,0,3
7562358,Airline A,459,Airport 3,Airport 2,0,5,1,Type C,0.222986,35.0,2.992474,0.083272,False,0,0
6060590,Airline C,432,Airport 5,Airport 2,1,2,11,Type D,0.282791,1.333333,3.446872,0.841833,False,0,1
4027110,Airline B,705,Airport 1,Airport 2,12,5,11,Type E,0.427561,14.0,3.932654,0.24943,False,0,12
719995,Airline D,377,Airport 5,Airport 2,8,6,2,Type C,0.125129,10.0,0.738333,0.14556,True,0,8
2900820,Airline A,422,Airport 1,Airport 2,11,7,7,Type A,1.013371,0.0,2.06279,0.403916,True,0,11
3121471,Airline E,499,Airport 4,Airport 2,9,1,2,Type C,0.739358,6.0,0.470743,0.400883,True,0,9
